product_title,source,product_url,product_price,product_photo,product_star_rating,product_num_ratings,asin,position,device_category,price_missing,has_discount
Total Wireless Samsung Galaxy A16 5G 128GB Prepaid,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3406323591029580045,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",49.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT8xd-lOrfukpSlkIoPaXK2hB_fsPuTwbMGyUXDqWm89u6yuvY8cBPh1WgQIINnxIqvRPquiqz1jlzbQn9-FYYriy7u-lMY_aYnyy9XRI36,3.9,47.0,3406323591029580045,20,phones,False,False
Apple iPhone Air in Sky Blue 1024GB with data plan | by Consumer Cellular,Consumer Cellular,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:4040131891962629610,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRghfa2MZR9HIteEkyot86dIYKzcqHG5-w5-iwK2F8ekTVXPRBhndzouuqr17ONRKviscO4gpEgVNCX6GXJVtnxrX2iMYxgyT0RUXW7yIZmhu6dKAU72i_LZg,4.4,3800.0,4040131891962629610,23,phones,True,False
Apple iPhone 11,Walmart - Wireless Source,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:13758529073658027566,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",148.78,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTKhXv8yXV6A6HSn1qbAd0AZZQ9iWzeYt3ZR6dL_0R6D6hR9cAnDaJG7hpqlWJlB0RercJSfcyjBwNWuJCDwel_xmb1eBGmng3M-tewsfoaul2s2Y1xMwVwXQ,4.9,11.0,13758529073658027566,24,phones,False,False
Verizon Prepaid Verizon Samsung Galaxy A17 128GB Prepaid,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:430841166330512588,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",99.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSmwrtj9xvQlftA2P3uI1j8fmaVwwIA1ZdacP9UP74MqsVeBvXjjdrn7T2yNnhSBrIwLZydpBppqJ3YaRSNETWv6m9xdlax1hM_VWCadV5NKtRiErqz8wjnPA,4.5,2.0,430841166330512588,25,phones,False,False
Samsung Galaxy A36 5G,ElectronicsForce.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12658351924287647882,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",222.45,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSELiuYf9gTBWWGh9QinI9oj61xgIXmbpy2J-ST2R5ZfUgumdslNo6V22gFbLqB2yIEki34MF1g_HKAsAfZFEJPtB9nTlYxdrdRAzwKKt1U,4.5,2400.0,12658351924287647882,26,phones,False,False
Apple iPhone 14 Pro Max 128gb 6.7,Tech Restore,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8496820491103530483,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",650.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTAn6fNJuifMrKhQ13qeAtF_rPFn0hXjZ04qUx-4RIapnrHpLn6Tjl0G7Gz75gs_LCIiJuK2P92fyVJxSkBewtlAJSJuv1TEvENAT4ZMqWHAKRmJo2msr2T,4.4,278.0,8496820491103530483,27,phones,False,False
Samsung Galaxy S26 - Black - 256GB (with 36 monthly payments + plan) - Samsung Galaxy Smartphone,T-Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:9402853036254917583,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR5djTAv4EXnoUH1gJaqRE-4hnmgpPuGCcrGsconjC_Jeb2sGYMTdxyOFfJU5BSqp-LuhGl0DDy22oIUfBJN_F4rbxpzj_dRA,4.7,8500.0,9402853036254917583,28,phones,True,False
Motorola moto G,Verizon,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:13078729291008953468,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ_YBUjmbEXAF3PFo0F5IwpSXntZH4eyZRo-oedUTebj4Z4aNy64VcLXMHFw2XUKE_oMkglmJSUBtIb22wcpQa-lRBZ4unnoJ7Qo33ayX0,4.3,729.0,13078729291008953468,29,phones,True,False
Tracfone Prepaid Motorola g Play Cdma Lte,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:9634538253408619138,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",39.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSnGZMfqd2fGzyjM9fKm4490NzHAfgtShh1LpUeg2QzPdi-235i3JocMSjo_pxWQFA59w6ByG58wMXjZgj3jbks4TXfEUNx_Wh37JuqZcQ,4.3,449.0,9634538253408619138,30,phones,False,False
Apple iPhone 13 Pro Max 128GB,Walmart - TechGrab,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:16978156422034886348,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",459.97,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS-QDnIxnrIKYBjuZ897hjAUV29vj0_SwomntyGAFGHamSZE7Hr_2R7Q-nGFR229Pfzz_EgQW8dIe7bMqICK6zRWHSGblEHZgQaR-L5ymPnoQis1phnQyOf,4.5,327.0,16978156422034886348,31,phones,False,False
Apple iPhone Air in Space Black 1024GB - with 36-month installments & data plan | by Consumer Cellular,Consumer Cellular,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:14573842148595977457,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQKWFxHNRE_7ht_YA6IyRC95I-ovcZTbzUEt9yXSmCicXE1TjbmhfFJm06m9LJzgS5xh086Zna67Kgj2e1pYnBxjCkk_JgUoKmsgCHikJi39StGsL-SKmIn,4.4,3800.0,14573842148595977457,32,phones,True,False
Samsung Galaxy S22 Ultra,Newegg.com - COSMOGEEK-MOBILE,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2234948256945376623,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",298.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSf5Smyk0FnNce_ToD2JuuXj7-TKEpXyfBjJwH3awHWLk5Hf37aBjyu4w34RgH_K94LMjbYvukTpD6PZl7_4-NHAIu0rkyYT04tXv-Xb35OCBiZ7IrWx9TfSQ,4.4,36000.0,2234948256945376623,33,phones,False,False
Nothing Phone 3a Dual Sim Factory Unlocked,MyWorldPhone.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:17124961801129981176,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",429.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTXs6u_CxJIoTJ5J8Wom1neYZCAF40in1VsUarDeEC3HrRqqNW8vzXNPxPrphMCEFTWi5DHutNTbC3fojyac3GH8kPxU5gwBO7bLjjMqA6sT2hDP6b8Qsy5,4.7,658.0,17124961801129981176,34,phones,False,False
Motorola moto g stylus 2025 128GB,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:423645667708388810,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS-Ft9NI2TQSZ_-kQCIjtLAvJNJg1VwQaEimSM_bkAVWDPb90GQUvTs2yYcc6UgsFPAA9Bg_46s2-9lz3Gx3oULb20M5MuGamJmNqH84wdP,3.7,92.0,423645667708388810,35,phones,True,False
"Samsung Galaxy S26 Ultra, Unlocked Android Smartphone, 512GB, Privacy Display, Galaxy AI, AI Camera, Super Fast Charging 3.0, Durable Battery, Black",Target,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:10109935109352386734,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRBc2DefZNKf_fDtna3AjT0oJcOQtnJAeDME-Rs-drOcNcWGjQSHIvnLa2phPq8ePjgGGs4m8lxLcXeaRpNx2secqRNUO-w,4.8,57000.0,10109935109352386734,36,phones,True,False
Refurbished iPhone 15,Walmart - Reebelo,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:18380498419772096127,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",388.85,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTtq5zPyqrFudLH7VmhYX6K8kK1lqo2iaPtBTckXTQpBkMwK5bbGH9s5SlzkG-qAKxTeLgQ6-XUYiR4Ezwr3duoDKqQr9WTJZI-IzzDEQB0,4.3,822.0,18380498419772096127,37,phones,False,False
Samsung Galaxy S26 - Cobalt Violet - 512GB (with 36 monthly payments + plan) (with plan) - Samsung Galaxy Phone,T-Mobile,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:4956248853785696707,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSgALRRKagj3x2Xqf4tiauYjxhtVBIiEPOXp_ht_Jus1024PhLSedMpTNTSILFzdUPZqG__UKz2mEG0cKknjp5E9a-Pp_vP,,,4956248853785696707,38,phones,True,False
Apple iPhone Air in Light Gold 1024GB - with 36-month installments & data plan | by Consumer Cellular,Consumer Cellular,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:14221828241177783813,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT8B7jvC_-4Z1cQUrHYLYLyG4A8fB3pywZ4Eqv7W36WQoHFdqV1jtovCIc-dgnOoFSiYRxGvyozfKrhZzONX-j6m3a-5xa_2slH4WW5SDMit3goBUYLTD0PvQ,4.4,3800.0,14221828241177783813,39,phones,True,False
"BLU G54 G1090 Unlocked 6.6"" IPS HD",Best Buy,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:15079741062393886733,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",109.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQo3e5snFnltxJFaGqiPxpz5yZ5mb4w0jJd5MUcV7BEbV_kWNce8KFT8DFT-1cvoLvpTFzQE-8DVgRp74zxyTJn6YbMc-uYhAXtBG-hmoAUigNaJbTR_ct3,4.1,144.0,15079741062393886733,40,phones,False,False
Vizio Class Quantum HD Qled Smart TV,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11667125893030653503,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",77.0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRhMB2IfPBi0WG8HfsPzWcDAOZcQnZlHemR1LNw04GRi2-89FPLx3b4SUyM_qgU2i0CUMFLHUUhT_ljrk5I7YqWh88OznklZsPsQtMtsvkQ6yP9HZXUzKUa,4.1,139.0,11667125893030653503,1,tvs,False,False
Pioneer Class LED 4K UHD Smart Roku TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:4527358743927429455,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",149.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRAOIxUoxsmD8PvyCHU5FmPurNdvSb6o2zb8TEZPYXHs7v-cnQVFAJrMQux3qQKhvpIi4EybouF4AoMmSooEYSksykfHo3pShrs_aRFyQ7LVZNNX28u4HsK,4.7,2900.0,4527358743927429455,2,tvs,False,False
Roku Smart TV 2026 32-Inch Select Series,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:11752708136015654529,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",129.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSFRYoa260yMmXHj_1jAAK5UaQIUb8cR_V3unPk5wRt1ip07eLn4iiuZ1iELC429BBD31qS5o9qqO1Mfs68TrqivU7qmI9DbQ,4.6,863.0,11752708136015654529,3,tvs,False,False
Onn Class 4K UHD Powered by Vizio Smart Television,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:17869871569686519769,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",148.0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRAlix7RF7ZF7HSbsioaligNEIs3tGvgEwieGzhQIMN-ST8SSkFslarGxTD0VfKh2EpJXhG5Gy70lsm8ncVWcB0TZ4QFqAX4SHH9uVqecH7URu4U1WC9CKV,3.6,2000.0,17869871569686519769,4,tvs,False,False
Samsung Class Crystal UHD U7900F 4K Smart TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:8339800509399402493,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",329.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT4AC4UWAqZ6QwqnJMa8VbiZTD0m43WHHT-1Y1FrQEdaE3wubHnIP-mx3dp84cX1e60xihXYCrDhQIJhJdVERjnlEnU_UMrcTApnHPNauNE83xBHbSqahC2mw,4.4,20000.0,8339800509399402493,5,tvs,False,False
"Westinghouse 24"" Smart HD 720p LED Xumo TV with Voice Remote",Serigrafia.eus,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:13066886373439577601,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",36.0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQehPc4NO5x5mg7kF9BCLZ_2gPdX_MPWHTaAlXAeXpUKFsQY635JY5gFFVtroErJa3WA_nXEMFNONEdhpurXo0SL3nEAsJmIYSCxj4W3sgM4j0NNhCSZYfr,4.5,251.0,13066886373439577601,6,tvs,False,False
Hiro Roku TV 1080p Full HD Smart TV Flat Screen LED Television with Roku TV and Dolby Audio for Streaming,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:16211140859347883350,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",119.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQiEdDcx2bnMNLBpqeLPH0KGaTuAloT-AcMMlgEqCWXytQyKNDHozr_V1Iucqo9zTDo2b1eBNUVjzoHwOf6yXvFOIfNvALe,3.5,220.0,16211140859347883350,7,tvs,False,False
Insignia Class F20 Series LED HD Smart Fire TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:2530221755276058059,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",69.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRF7Fb84pt99uz_kd_0XI95W0w9a7pexjCYGRRuFk5cGw7QIAOdWY4QgSU2A0qvhwyAd4NvsmENCe0wmuS2mlUKqIReKC1doSFOYkrSRGE-6yRsHIzBZbh_,4.7,1100.0,2530221755276058059,8,tvs,False,False
Samsung Q7F 4K QLED Smart TV,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:9551171663872084500,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",347.99,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQhT9RuONEjE_wlGxStOXdjeXypkx7JmsUCoMjUX-KDL_6RDmCvSwOYc28mKSeF6UnCGQLT36up_S-e55eJ5ucKpYTZMOhYocnkSq_-4GEFlVms3xq3nPfQyw,4.6,12000.0,9551171663872084500,9,tvs,False,False
VIZIO Quantum 4K QLED HDR Smart TV,Sam's Club,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:9103300306553468662,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",250.8,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRm9gqJVtxPj03c9wgXvuqIvPNERSxOut5Tiu9_Trt_jK1sg05k8moxzBp2qoYppSipqD4qWjnnOjadYe_tQMg0-vES00ixHz4YGLkpf-_5ir7rpaYS37RdcQ,4.2,14000.0,9103300306553468662,10,tvs,False,False
"Samsung H5000F 32"" HD LED Smart TV un32h5000ffxza",Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:3909888949331802702,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",99.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR0EftoD1trTEsiLCRF_AYh5M5VbmEZtxQFGMBZDXDO2sgfRhRVM9vVjD8JS664-xh9BuH1IGPqFaONpCgDV0LS4b6TCirCaA,4.5,5500.0,3909888949331802702,11,tvs,False,False
Insignia Ns-32f201na26,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:14181551006006705118,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",79.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR6ksFN4ojWK1yuw1g9x3_nHKf4pb9DT20gyRKjtoOlcDORxNMWIwQhdIkhfxlLYtV29GhBbjHkynhfjQrKK4Kpd_dfXTYweZ2owv3zZmG-4bhQYgMl_f12,4.4,2200.0,14181551006006705118,12,tvs,False,False
Hisense M7 Mini-LED Qled 4K UHD Google Smart TV 75m7sg,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:2689280677829094582,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",568.0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQaq7GtWm-oOdOFYwH2TUtFug4rZvaoht8eQxFotxwD2aGF-rZ3YPshB9zn8HkcKUJ13gZqtATxCwgVM7y3R3lcjh75pDuh7Amp0T9CaoSv4ijyE52quI1x,4.4,121.0,2689280677829094582,13,tvs,False,False
Westinghouse 4K UHD LED Roku Smart TV,BJ's Wholesale Club,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:1241814215251753616,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",189.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSSp0q7X898oSpdUMV1xSktki9F54BkNnJi8MWskub2XYO6sVWr-GWyz0hw699P8or6ICN_3Q0TLH-pA6sRiO4XWLaBRFdz03BBKPLKN5iV0-dZ6txcMIHt,4.7,376.0,1241814215251753616,14,tvs,False,False
LG Class UA7050 Series LED AI 4K UHD Smart webOS TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:16447999508323872569,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",329.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR-ANo0_zZyJlHcNWCBzzZPjMKXBs90qpM7-VIaXTfVsSRo1pm6fS2TCgA7waZJRgLdqOvf91yv7BSB3U6T0OPC5Osfy0s2bXSq1CLTqAgqsLaXOxtSrr8F,4.7,975.0,16447999508323872569,15,tvs,False,False
TCL 1080p Q3 Series QLED Smart Roku OS TV,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:3673423287020187693,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",149.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR3WnU2hm0iW8M0PtYoLML57KA5Og4VXEqP6dg7z408l7pJvvWBBzWxmTNKBPBSfBFx1x2VIyTRP9ggUHD2hDVDMBrvllpvsQ,,,3673423287020187693,16,tvs,False,False
Samsung M70H Mini LED 4K TV,Home Depot,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:16592698635101382425,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",297.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQzTjH4EMSJFa5JKxruQdMW7CWjIoQp5MxhKERfyEs4W1WZYTwih397dzhlCEmdDsNdhfXI42UeMT6DEMAv8lEp83yVZUTyiFuTqsUPVRbrFKRLvMqsWkBA,4.5,1500.0,16592698635101382425,17,tvs,False,False
"Pioneer 40"" Class LED Full HD Smart Roku TV",Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:17436809520839595458,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",119.99,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSNeZecJXXLaKXd3eyI3cUNpus--QxTHluBkSQrpFBXYbTSCKzKMixl8LyjcAN0IHWhuxx05j3KZqavRcGt93L-wz6AfamibUUME8kGTsS4en3acTw_eYCeOw,4.7,521.0,17436809520839595458,18,tvs,False,False
Tcl Q Series Qled 4K UHD HDR Smart Google TV,Walmart,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:12993540208599039172,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",488.0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQU0pgx0pZpGIKk7izzBcD3sZAqGM6VZuY3vm6fF7a8qhXp-UG2_7bUcO9aB8WJwe502h9c2N4eMO92wvvqXbEiqJhZdyY6d5HIaLa6mHwz5VAWX_6yYOEE,4.0,1000.0,12993540208599039172,19,tvs,False,False
Hiro 4K HDR Smart TV Flat Screen LED Television with Roku TV and Dolby Audio Streaming,Target,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:17187321041409468348,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",229.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRCD-oizdZXtm3S8hAhikchBoH4ZXkPNXl3dkdmXQoKktgv8aP1ABzFOxSfPr953JdPWsR3nTxuFB7lww6KJlotxseNLhtY,3.5,243.0,17187321041409468348,20,tvs,False,False
LG Class Nano 4K UHD AI NU70 Smart TV,Best Buy,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:14568043484873084103,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",299.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT1snt78ZezyKv20GGn4Ohr0AKJawUTTKmLWM8Tk5RfoZgDNKtBc0puzPClBhVNVrfUCokOJMGwSLb5nvhm9MC2uVRh3dD4BNRN7m2pg289wQR9V6fvOIl_Ug,4.6,98.0,14568043484873084103,21,tvs,False,False
Samsung S85F 4K OLED Smart TV,Quill,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:2853108300963050347,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",936.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT1cRGjU5wc1BLXbp52IGB7QF_rLgg8E5O0MJisyRQT19T4o9X8xWNTT919Qe_1TLSFw81sn1Se3YygfHg0T7jiFZMPu12D_JhtHji-mI4,4.4,3000.0,2853108300963050347,22,tvs,False,False
"Westinghouse 24"" HD Smart Roku TV",BJ's Wholesale Club,"https://www.google.com/search?ibp=oshop&q=Smart+TV&prds=localAnnotatedOfferId:1,catalogid:5752402692856863157,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",79.99,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSLrH8hursDGOCOY4KdxU6G5pChDZB5Cy6c5X-zeDQ8cTezXZUF4IbFmcEhCT92zxwHDaHiv2vX5sHVM0kmbn3YwkR-o69vc3n3Q7eLOvvqZGd0BbVD5L11WlI,4.7,7800.0,5752402692856863157,23,tvs,False,False
